Sample.Name	sample_number	Cruise	Event	Order_Occ	Sta_ID	line	station	Cast_Type	Cardinal_Sta	Station_Notes	Bottle	Assoc_Bottle	Depthm	Bottle_Notes	NCOG_DNA	NCOG_RNA	DNA_VolFilt	RNA_VolFilt	Pump_Speed	DNA_RNA_Vol_Notes	Filt_Str	Filt_End	Date	Time	DateTime	Lat_Dec	Lon_Dec	Distance	NoCCSamples	DelDepth	CC_Depth	T_degC	Salnty	STheta	O2ml_L	PO4ug	SiO3ug	NO3ug	NH3ug	ChlorA	Phaeop	RecInd	Code_CCE	IntChl	IntC14	MLD_Sigma	NCDepth	Spike1	Spike8	depth_category
202001_093.3_060.0_67	NR0499	202001	NA	NA	093.3 060.0	NA	NA	Prodo	FALSE	NA	16	15	67	NA	TRUE	TRUE	2	4	NA	NA	1116	1131	1/6/2020	17:30	1/6/20 17:30	31.85113	-119.57558	-134.8659973	2	1	66	12.32699966	33.56090164	25.41320038	4.5	0.870000005	8.06000042	8.920000076	0	0.284999996	0.240999997	6		28.89999962	282.2999878	34.76556455	44.10880837	3643565710	1365869385	DCM
202001_090.0_110.0_10	NR0500	202001	NA	NA	090.0 110.0	NA	NA	Prodo	FALSE	ditracted while priming lines, scavanged what I could from asscoiated bottles	23	22	10	NA	TRUE	TRUE	2	4	NA	NA	1150	1208	1/8/2020	17:58	1/8/20 17:58	30.76087	-123.31983	-327.3959961	2	0	10	15.49699974	33.08929825	24.39207077	5.757999897	0.340000004	1.25	0.349999994	0.620000005	0.037999999	0.194000006	6	Off	NA	89.09999847	53.74521026	104.0753768	3643565710	1365869385	Surface
202001_090.0_110.0_84	NR0501	202001	NA	NA	090.0 110.0	NA	NA	Prodo	FALSE	ditracted while priming lines, scavanged what I could from asscoiated bottles	15	14	84	NA	TRUE	TRUE	0.5	4	NA	NA	1150	1203	1/8/2020	17:58	1/8/20 17:58	30.76087	-123.31983	-327.3959961	2	0	84	13.8380003	33.2859993	24.90177917	5.757999897	0.319999993	1.789999962	0.100000001	0	0.035999998	0.39199999	6	Off	NA	89.09999847	53.74521026	104.0753768	3643565710	1365869385	DCM
202001_090.0_110.0_170	NR0502	202001	NA	NA	090.0 110.0	NA	NA	Prodo	FALSE	ditracted while priming lines, scavanged what I could from asscoiated bottles	8	NA	170	NA	FALSE	TRUE	NA	6	NA	NA	1150	12	1/8/2020	17:58	1/8/20 17:58	30.76087	-123.31983	-327.3959961	1	0	170	9.36400032	33.74599838	26.08435059	3.828000069	1.5	20.70000076	20.30999947	0	0.004	0.041999999	3	Off	NA	89.09999847	53.74521026	104.0753768	3643565710	1365869385	Deep
202001_090.0_110.0_515	NR0503	202001	NA	NA	090.0 110.0	NA	NA	Prodo	FALSE	ditracted while priming lines, scavanged what I could from asscoiated bottles	1	NA	515	NA	FALSE	TRUE	NA	6	NA	NA	1150	1213	1/8/2020	17:58	1/8/20 17:58	30.76087	-123.31983	-327.3959961	1	-1	516	5.782000065	34.2195015	26.97426033	0.418000013	3.089999914	79.43000031	39.97000122	0	NA	NA	3	Off	NA	89.09999847	53.74521026	104.0753768	3643565710	1365869385	Deep
202001_090.0_070.0_8	NR0504	202001	NA	NA	090.0 070.0	NA	NA	Prodo	TRUE	NA	23	22	8	NA	TRUE	TRUE	1.5	4	NA	NA	1128	1143	1/9/2020	18:13	1/9/20 18:13	32.08177	-120.65957	-169.7700043	2	0	8	15.0539999	33.34600067	24.68659019	5.756999969	0.270000011	1.50999999	0	0	0.075999998	0.432000011	6	CC	NA	165.6999969	60.01923202	73.18032775	3643565710	1365869385	Surface
202001_090.0_070.0_41	NR0505	202001	NA	NA	090.0 070.0	NA	NA	Prodo	TRUE	no clear chl-max	17	16	41	NA	TRUE	TRUE	2	4	NA	NA	1128	1145	1/9/2020	18:13	1/9/20 18:13	32.08177	-120.65957	-169.7700043	2	0	41	15.04800034	33.34400177	24.68849945	5.739999771	0.289999992	1.49000001	0	0	0.100000001	0.437000006	6	CC	NA	165.6999969	60.01923202	73.18032775	3643565710	1365869385	DCM
202001_090.0_070.0_170	NR0506	202001	NA	NA	090.0 070.0	NA	NA	Prodo	TRUE	NA	8	NA	170	NA	FALSE	TRUE	NA	6	NA	NA	1128	1154	1/9/2020	18:13	1/9/20 18:13	32.08177	-120.65957	-169.7700043	1	0	170	9.359999657	33.90850067	26.21211052	2.967999935	1.799999952	26.64999962	23.93000031	0	0.005	0.044	3	CC	NA	165.6999969	60.01923202	73.18032775	3643565710	1365869385	Deep
202001_090.0_070.0_515	NR0507	202001	NA	NA	090.0 070.0	NA	NA	Prodo	TRUE	NA	1	NA	515	NA	FALSE	TRUE	NA	6	NA	NA	1128	1154	1/9/2020	18:13	1/9/20 18:13	32.08177	-120.65957	-169.7700043	1	0	515	6.137000084	34.30920029	27.00119019	0.282000005	3.119999886	77.16000366	39.38999939	0	NA	NA	3	CC	NA	165.6999969	60.01923202	73.18032775	3643565710	1365869385	Deep
202001_090.0_035.0_10	NR0508	202001	NA	NA	090.0 035.0	NA	NA	Prodo	FALSE	found bottle of glyTE -  resuming duplicates	21	19	10	NA	TRUE	TRUE	2	4	NA	NA	1158	1217	1/10/2020	18:37	1/10/20 18:37	33.24993	-118.25068	-29.35400009	2	0	10	15.80700016	33.52410126	24.65757942	5.723999977	0.209999993	1.610000014	0	0.100000001	0.101999998	0.541999996	6	SCB	NA	230.6999969	23.18318554	35.82352958	3643565710	1365869385	Surface
202001_090.0_035.0_36	NR0509	202001	NA	NA	090.0 035.0	NA	NA	Prodo	FALSE	NA	16	15	36	NA	TRUE	TRUE	2	4	NA	NA	1158	1219	1/10/2020	18:37	1/10/20 18:37	33.24993	-118.25068	-29.35400009	2	0	36	14.49499989	33.52310181	24.94488907	5.144000053	0.479999989	3.559999943	1.019999981	0	0.25	1.680999994	6	SCB	NA	230.6999969	23.18318554	35.82352958	3643565710	1365869385	DCM
202001_090.0_035.0_170	NR0510	202001	NA	NA	090.0 035.0	NA	NA	Prodo	FALSE	NA	6	NA	170	NA	FALSE	TRUE	NA	6	NA	NA	1158	1224	1/10/2020	18:37	1/10/20 18:37	33.24993	-118.25068	-29.35400009	1	0	170	9.946000099	34.12200165	26.2824707	1.860000014	2.170000076	29.94000053	26.34000015	0	0.008	0.052999999	3	SCB	NA	230.6999969	23.18318554	35.82352958	3643565710	1365869385	Deep
202001_083.3_055.0_10	NR0511	202001	NA	NA	083.3 055.0	NA	NA	Prodo	FALSE	NA	23	21,22	10	NA	TRUE	TRUE	2	4	NA	NA	1144	1158	1/15/2020	18:27	1/15/20 18:27	33.7513	-120.43882	-64.30400085	2	0	10	13.4829998	33.59389877	25.20799065	5.540999889	0.540000021	5.170000076	3.910000086	0	1.789000034	0.439999998	6	Up	104.3000031	595.4000244	32.66726013	2	3643565710	1365869385	Surface
202001_083.3_055.0_23	NR0512	202001	NA	NA	083.3 055.0	NA	NA	Prodo	FALSE	NA	19	18	23	NA	TRUE	TRUE	2	4	NA	NA	1144	1200	1/15/2020	18:27	1/15/20 18:27	33.7513	-120.43882	-64.30400085	2	0	23	13.47599983	33.5951004	25.21108055	5.525000095	0.550000012	5.210000038	4.039999962	0	1.851999998	0.428000003	6	Up	104.3000031	595.4000244	32.66726013	2	3643565710	1365869385	DCM
202001_080.0_051.0_9	NR0513	202001	NA	NA	080.0 051.0	NA	NA	Prodo	FALSE	NA	12	10,11	9	NA	TRUE	TRUE	2	4	NA	NA	1311	1339	1/16/2020	20:28	1/16/20 20:28	34.45072	-120.5277	-2.812999964	2	0	9	14.71399975	33.51440048	24.88978958	5.65500021	0.289999992	2.930000067	0.720000029	0.050000001	1.853999972	0.388000011	6	Up	103.3000031	213.6999969	42.28880227	38.39393861	3643565710	1365869385	Surface
202001_080.0_051.0_28	NR0514	202001	NA	NA	080.0 051.0	NA	NA	Prodo	FALSE	NA	7	NA	28	NA	TRUE	TRUE	1	4	NA	NA	1311	1333	1/16/2020	20:28	1/16/20 20:28	34.45072	-120.5277	-2.812999964	2	-1	29	14.71100044	33.51490021	24.89208984	5.657999992	0.289999992	3	0.74000001	0	1.779999971	0.412999988	6	Up	103.3000031	213.6999969	42.28880227	38.39393861	3643565710	1365869385	DCM
202001_080.0_080.0_8	NR0515	202001	NA	NA	080.0 080.0	NA	NA	Prodo	TRUE	NA	23	NA	8	NA	TRUE	TRUE	1.6	4	NA	NA	1051	1109	1/17/2020	17:30	1/17/20 17:30	33.48562	-122.54443	-118.6060028	2	0	8	13.44900036	33.40599823	25.0694294	5.934999943	NA	NA	NA	NA	1.039000034	0.286000013	3	CC	70.69999695	511.7999878	35.04587345	29.52941183	3643565710	1365869385	Surface
202001_080.0_080.0_32	NR0516	202001	NA	NA	080.0 080.0	NA	NA	Prodo	TRUE	NA	18	17	32	NA	TRUE	TRUE	2	4	NA	NA	1051	1109	1/17/2020	17:30	1/17/20 17:30	33.48562	-122.54443	-118.6060028	2	0	32	13.43700027	33.40919876	25.07567024	5.912000179	0.409999996	2.829999924	1.279999971	0.07	1.019000053	0.314999998	6	CC	70.69999695	511.7999878	35.04587345	29.52941183	3643565710	1365869385	DCM
202001_080.0_080.0_170	NR0517	202001	NA	NA	080.0 080.0	NA	NA	Prodo	TRUE	NA	8	NA	170	NA	FALSE	TRUE	NA	6	NA	NA	1051	1118	1/17/2020	17:30	1/17/20 17:30	33.48562	-122.54443	-118.6060028	1	0	170	8.727999687	34.01380157	26.39458084	2.334000111	1.929999948	29.38999939	25.77000046	0	0.01	0.071999997	3	CC	70.69999695	511.7999878	35.04587345	29.52941183	3643565710	1365869385	Deep
202001_080.0_080.0_515	NR0518	202001	NA	NA	080.0 080.0	NA	NA	Prodo	TRUE	NA	1	NA	515	NA	FALSE	TRUE	NA	6	NA	NA	1051	1114	1/17/2020	17:30	1/17/20 17:30	33.48562	-122.54443	-118.6060028	1	0	515	5.705999851	34.26380157	27.01852036	0.30399999	3.099999905	81.86000061	41.13000107	0	NA	NA	3	CC	70.69999695	511.7999878	35.04587345	29.52941183	3643565710	1365869385	Deep
202001_076.7_049.0_9	NR0519	202001	NA	NA	076.7 049.0	NA	NA	Prodo	FALSE	NA	10	8,9	9	NA	TRUE	TRUE	2	4	NA	NA	1016	1051	1/19/2020	17:37	1/19/20 17:37	35.09088	-120.77668	-6.977000237	2	0	9	12.68700027	33.60810089	25.37733078	5.471000195	0.709999979	8.100000381	6.090000153	0.090000004	2.345000029	0.578999996	6	Up	107.8000031	432.5	34.28293231	1	3643565710	1365869385	Surface
202001_076.7_049.0_28	NR0520	202001	NA	NA	076.7 049.0	NA	NA	Prodo	FALSE	NA	5	4	28	NA	TRUE	TRUE	2	4	NA	NA	1016	1051	1/19/2020	17:37	1/19/20 17:37	35.09088	-120.77668	-6.977000237	2	0	28	12.65699959	33.61000061	25.38563919	5.387000084	0.730000019	8.270000458	6.349999905	0.100000001	1.927000046	0.550000012	6	Up	107.8000031	432.5	34.28293231	1	3643565710	1365869385	DCM
202007_093.4_026.4_10	NR0521	202007	NA	NA	093.4 026.4	NA	NA	Prodo	FALSE	Only filtered 1.5L for RNA because it did the clogging thing	2	1	10	NA	TRUE	TRUE	2	1.5	NA	NA	1155	1230	7/13/2020	18:22	7/13/20 18:22	32.94483	-117.27777	-2.066999912	2	-2	12	13.99600029	33.65660095	25.15126038	4.427999973	0.479999989	9.899999619	0.090000004	0.239999995	2.575000048	0.261000007	3	SCO	48.70000076	NA	10.10935881	NA	3643565710	1365869385	Surface
202007_093.3_050.0_10	NR0522	202007	NA	NA	093.3 050.0	NA	NA	Prodo	FALSE	lines clogged flitered listed amount	21	20	10	NA	TRUE	TRUE	2	3	NA	NA	1245	1315	7/14/2020	18:30	7/14/20 18:30	32.18027	-118.88912	-94.7519989	2	-1	11	18.97599983	33.6731987	24.01556015	5.84800005	0.059999999	0.319999993	0	0.090000004	1.83099997	0.432999998	6		66.90000153	NA	10.72577533	27.94444417	3643565710	1365869385	Surface
202007_093.3_050.0_30	NR0523	202007	NA	NA	093.3 050.0	NA	NA	Prodo	FALSE	lines clogged flitered listed amount	18	17	30	NA	TRUE	TRUE	2	2	NA	NA	1245	1315	7/14/2020	18:30	7/14/20 18:30	32.18027	-118.88912	-94.7519989	2	-1	31	13.10499954	33.55619812	25.25592041	5.118999958	0.540000021	4.849999905	1.440000057	0.090000004	2.861000061	0.754000008	6		66.90000153	NA	10.72577533	27.94444417	3643565710	1365869385	DCM
202007_090.0_120.0_10	NR0524	202007	NA	NA	090.0 120.0	NA	NA	Prodo	TRUE	NA	21	20	10	NA	TRUE	TRUE	2	4	NA	NA	1200	1215	7/16/2020	17:49	7/16/20 17:49	30.41752	-123.99732	-368.026001	2	-1	11	18.91500092	33.40629959	23.8270607	5.55700016	0.270000011	1.210000038	0.140000001	0.680000007	0.092	0.014	6	Off	29.79999924	NA	18.20007667	74.53846196	3643565710	1365869385	Surface
202007_090.0_120.0_75	NR0525	202007	NA	NA	090.0 120.0	NA	NA	Prodo	TRUE	NA	15	14	75	NA	TRUE	TRUE	2	4	NA	NA	1200	1217	7/16/2020	17:49	7/16/20 17:49	30.41752	-123.99732	-368.026001	2	0	75	13.32699966	33.31949997	25.03079987	5.993999958	0.400000006	2.920000076	1.039999962	0.109999999	0.273000002	0.078000002	6	Off	29.79999924	NA	18.20007667	74.53846196	3643565710	1365869385	DCM
202007_090.0_120.0_170	NR0526	202007	NA	NA	090.0 120.0	NA	NA	Prodo	TRUE	NA	8	NA	170	NA	FALSE	TRUE	NA	6	NA	NA	1200	1220	7/16/2020	17:49	7/16/20 17:49	30.41752	-123.99732	-368.026001	1	0	170	9.291000366	33.87950134	26.20054054	3.459000111	1.649999976	24.11000061	22.19000053	0	0.005	0.028000001	3	Off	29.79999924	NA	18.20007667	74.53846196	3643565710	1365869385	Deep
202007_090.0_120.0_515	NR0527	202007	NA	NA	090.0 120.0	NA	NA	Prodo	TRUE	NA	1	NA	515	NA	FALSE	TRUE	NA	6	NA	NA	1200	1220	7/16/2020	17:49	7/16/20 17:49	30.41752	-123.99732	-368.026001	1	0	515	5.543000221	34.25379944	27.03017998	0.493999988	3.119999886	83.44999695	40.86000061	0.239999995	NA	NA	3	Off	29.79999924	NA	18.20007667	74.53846196	3643565710	1365869385	Deep
202007_090.0_080.0_10	NR0528	202007	NA	NA	090.0 080.0	NA	NA	Prodo	FALSE	NA	21	20	10	NA	TRUE	TRUE	2	4	NA	NA	1157	1213	7/17/2020	17:56	7/17/20 17:56	31.75202	-121.31467	-208.5679932	2	-1	11	17.57900047	33.33169937	24.09848976	5.625999928	0.25999999	1.159999967	0	0	0.138999999	0.028999999	6	CC	33.70000076	NA	13.17503339	71.02469133	3643565710	1365869385	Surface
202007_090.0_080.0_75	NR0529	202007	NA	NA	090.0 080.0	NA	NA	Prodo	FALSE	NA	15	14	75	NA	TRUE	TRUE	2	4	NA	NA	1157	1212	7/17/2020	17:56	7/17/20 17:56	31.75202	-121.31467	-208.5679932	2	-1	76	13.39400005	33.38159943	25.06545067	5.610000134	0.430000007	3.160000086	1.620000005	0	0.633000016	0.314999998	6	CC	33.70000076	NA	13.17503339	71.02469133	3643565710	1365869385	DCM
202007_090.0_080.0_170	NR0530	202007	NA	NA	090.0 080.0	NA	NA	Prodo	FALSE	NA	8	NA	170	NA	FALSE	TRUE	NA	6	NA	NA	1157	1217	7/17/2020	17:56	7/17/20 17:56	31.75202	-121.31467	-208.5679932	1	0	170	9.326000214	33.9530983	26.25248909	2.520999908	1.970000029	29.10000038	25.26000023	0	0.004	0.044	3	CC	33.70000076	NA	13.17503339	71.02469133	3643565710	1365869385	Deep
202007_090.0_080.0_515	NR0531	202007	NA	NA	090.0 080.0	NA	NA	Prodo	FALSE	NA	1	NA	515	NA	FALSE	TRUE	NA	6	NA	NA	1157	1219	7/17/2020	17:56	7/17/20 17:56	31.75202	-121.31467	-208.5679932	1	1	514	5.955999851	34.2256012	26.95767975	0.462000012	3.069999933	76.61000061	39.40999985	0.150000006	NA	NA	3	CC	33.70000076	NA	13.17503339	71.02469133	3643565710	1365869385	Deep
202007_090.0_037.0_10	NR0532	202007	NA	NA	090.0 037.0	NA	NA	Prodo	TRUE	NA	21	20	10	NA	TRUE	TRUE	2	4	NA	NA	1437	1502	7/18/2020	20:25	7/18/20 20:25	33.18567	-118.3862	-37.17200089	2	0	10	19.73800087	33.68249893	23.82751083	5.804999828	0.059999999	0.310000002	0	0	1.065000057	-0.011	6	SCB	60.70000076	NA	10.29751057	39.25925889	3643565710	1365869385	Surface
202007_090.0_037.0_40	NR0533	202007	NA	NA	090.0 037.0	NA	NA	Prodo	TRUE	NA	17	16	40	NA	TRUE	TRUE	2	4	NA	NA	1437	1505	7/18/2020	20:25	7/18/20 20:25	33.18567	-118.3862	-37.17200089	2	0	40	13.41899967	33.47790146	25.13290024	5.632999897	0.469999999	2.109999895	1.080000043	0.189999998	2.088000059	0.693000019	6	SCB	60.70000076	NA	10.29751057	39.25925889	3643565710	1365869385	DCM
202007_090.0_037.0_170	NR0534	202007	NA	NA	090.0 037.0	NA	NA	Prodo	TRUE	NA	8	NA	170	NA	FALSE	TRUE	NA	6	NA	NA	1437	1455	7/18/2020	20:25	7/18/20 20:25	33.18567	-118.3862	-37.17200089	1	0	170	8.954999924	34.05070114	26.38801956	2.131000042	2.180000067	35.13000107	28	0.050000001	0.007	0.107000001	3	SCB	60.70000076	NA	10.29751057	39.25925889	3643565710	1365869385	Deep
202007_090.0_037.0_515	NR0535	202007	NA	NA	090.0 037.0	NA	NA	Prodo	TRUE	NA	1	NA	515	NA	FALSE	TRUE	NA	6	NA	NA	1437	1455	7/18/2020	20:25	7/18/20 20:25	33.18567	-118.3862	-37.17200089	1	1	514	6.31099987	34.31010056	26.9797802	0.368999988	3.109999895	74.88999939	38.77999878	0	NA	NA	3	SCB	60.70000076	NA	10.29751057	39.25925889	3643565710	1365869385	Deep
202007_080.0_055.0_10	NR0536	202007	NA	NA	080.0 055.0	NA	NA	Prodo	TRUE	chl-max at 10m. RNA clogged after 2L	22	20	10	NA	TRUE	TRUE	2	2	NA	NA	1420	1450	7/23/2020	20:13	7/23/20 20:13	34.31702	-120.80202	-18.53700066	2	-1	11	14.86800003	33.67779922	24.98277092	5.855000019	0.409999996	4.489999771	1.120000005	0	8.204000473	0.414000005	6	Up	227.5	NA	10.71209627	9.799999961	3643565710	1365869385	Surface
202007_080.0_055.0_170	NR0537	202007	NA	NA	080.0 055.0	NA	NA	Prodo	TRUE	NA	8	NA	170	NA	FALSE	TRUE	NA	6	NA	NA	1420	1440	7/23/2020	20:13	7/23/20 20:13	34.31702	-120.80202	-18.53700066	1	0	170	9.366999626	34.04750061	26.31971931	2.153000116	2.180000067	32.16999817	25.62999916	0	0.025	0.078000002	3	Up	227.5	NA	10.71209627	9.799999961	3643565710	1365869385	Deep
202007_080.0_055.0_515	NR0538	202007	NA	NA	080.0 055.0	NA	NA	Prodo	TRUE	NA	1	NA	515	NA	FALSE	TRUE	NA	6	NA	NA	1420	1440	7/23/2020	20:13	7/23/20 20:13	34.31702	-120.80202	-18.53700066	1	0	515	6.638000011	34.28379822	26.91661072	0.404000014	3.069999933	70.41000366	36.74000168	0	NA	NA	3	Up	227.5	NA	10.71209627	9.799999961	3643565710	1365869385	Deep
202007_080.0_090.0_10	NR0539	202007	NA	NA	080.0 090.0	NA	NA	Prodo	FALSE	NA	21	20	10	NA	TRUE	TRUE	2	4	NA	NA	1148	1202	7/24/2020	17:34	7/24/20 17:34	33.14902	-123.22107	-158.0930023	2	0	10	17.81900024	32.95999908	23.75601006	5.552000046	0.319999993	1.100000024	0	0	0.085000001	0.022	6	CC	32.79999924	NA	15.29762209	157.7514787	3643565710	1365869385	Surface
202007_080.0_090.0_90	NR0540	202007	NA	NA	080.0 090.0	NA	NA	Prodo	FALSE	NA	14	13	90	NA	TRUE	TRUE	2	4	NA	NA	1148	1202	7/24/2020	17:34	7/24/20 17:34	33.14902	-123.22107	-158.0930023	2	2	88	12.66499996	33.14229965	25.02470016	5.769000053	0.319999993	1.00999999	0	0	0.112999998	0.032000002	6	CC	32.79999924	NA	15.29762209	157.7514787	3643565710	1365869385	DCM
202007_080.0_090.0_170	NR0541	202007	NA	NA	080.0 090.0	NA	NA	Prodo	FALSE	NA	8	NA	170	NA	FALSE	TRUE	NA	6	NA	NA	1148	1216	7/24/2020	17:34	7/24/20 17:34	33.14902	-123.22107	-158.0930023	1	0	170	9.31499958	33.82099915	26.15090942	3.686000109	0.469999999	2.569999933	1.690000057	0.150000006	0.289000005	0.289999992	3	CC	32.79999924	NA	15.29762209	157.7514787	3643565710	1365869385	Deep
202007_080.0_090.0_515	NR0542	202007	NA	NA	080.0 090.0	NA	NA	Prodo	FALSE	NA	1	NA	515	NA	FALSE	TRUE	NA	6	NA	NA	1148	1216	7/24/2020	17:34	7/24/20 17:34	33.14902	-123.22107	-158.0930023	1	0	515	5.548999786	34.17710114	26.96873093	0.540000021	3.119999886	82.34999847	40.52000046	0	NA	NA	3	CC	32.79999924	NA	15.29762209	157.7514787	3643565710	1365869385	Deep
202007_080.0_051.0_10	NR0543	202007	NA	NA	080.0 051.0	NA	NA	Prodo	FALSE	NA	8	6	10	NA	TRUE	TRUE	2	4	NA	NA	1209	1239	7/26/2020	18:35	7/26/20 18:35	34.45032	-120.52883	-2.871000051	2	0	10	11.62199974	33.7118988	25.66032982	3.796000004	1.269999981	15.75	14.75	0.140000001	1.993000031	0.323000014	6	Up	63.90000153	NA	12.52140332	1	3643565710	1365869385	Surface
202010_090.0_120.0_10	NR0544	202010	NA	NA	090.0 120.0	NA	NA	Prodo	TRUE	NA	13	12	10	NA	TRUE	TRUE	1.9	4	NA	NA	1135	1155	10/14/2020	17:38	10/14/20 17:38	30.41667	-123.997	-368.0390015	2	-1	11	20.95100021	33.31790161	23.22956085	5.202000141	0.300000012	1.230000019	0.079999998	NA	0.119999997	-0.004	6	Off	27.60000038	NA	25.50538925	104.1741473	3643565710	1365869385	Surface
202010_090.0_120.0_87	NR0545	202010	NA	NA	090.0 120.0	NA	NA	Prodo	TRUE	NA	9	8	87	NA	TRUE	TRUE	2	4	NA	NA	1135	1154	10/14/2020	17:38	10/14/20 17:38	30.41667	-123.997	-368.0390015	2	0	87	13.73999977	32.9516983	24.66363907	6.105999947	0.389999986	1.460000038	0.189999998	NA	0.263999999	0.088	6	Off	27.60000038	NA	25.50538925	104.1741473	3643565710	1365869385	DCM
202010_090.0_120.0_200	NR0546	202010	NA	NA	090.0 120.0	NA	NA	Prodo	TRUE	NA	8	NA	200	NA	FALSE	TRUE	NA	6	NA	NA	1135	1159	10/14/2020	17:38	10/14/20 17:38	30.41667	-123.997	-368.0390015	1	0	200	9.420000076	33.89089966	26.18972969	4.011000156	1.460000038	21.11000061	19.71999931	NA	0.003	0.012	3	Off	27.60000038	NA	25.50538925	104.1741473	3643565710	1365869385	Deep
202010_090.0_120.0_515	NR0547	202010	NA	NA	090.0 120.0	NA	NA	Prodo	TRUE	NA	1	NA	515	NA	FALSE	TRUE	NA	5.8	NA	NA	1140	1159	10/14/2020	17:38	10/14/20 17:38	30.41667	-123.997	-368.0390015	1	0	515	5.55700016	34.16699982	26.95977974	0.643000007	3.140000105	81.16000366	41.38000107	NA	NA	NA	3	Off	27.60000038	NA	25.50538925	104.1741473	3643565710	1365869385	Deep
202010_090.0_080.0_10	NR0548	202010	NA	NA	090.0 080.0	NA	NA	Prodo	FALSE	NA	13	12	10	NA	TRUE	TRUE	2	4	NA	NA	1203	1219	10/15/2020	18:08	10/15/20 18:08	31.75118	-121.31577	-208.6419983	2	0	10	19.84199905	33.11819839	23.37026024	5.31799984	0.289999992	1.059999943	0.100000001	NA	0.145999998	0.001	6	CC	36.29999924	NA	24.46284681	81.78581974	3643565710	1365869385	Surface
202010_090.0_080.0_80	NR0549	202010	NA	NA	090.0 080.0	NA	NA	Prodo	FALSE	NA	9	8	80	NA	TRUE	TRUE	2	4	NA	NA	1205	1219	10/15/2020	18:08	10/15/20 18:08	31.75118	-121.31577	-208.6419983	2	-1	81	12.96500015	33.09980011	24.93291092	5.90899992	0.430000007	2.430000067	0.720000029	NA	0.587000012	0.144999996	6	CC	36.29999924	NA	24.46284681	81.78581974	3643565710	1365869385	DCM
202010_090.0_080.0_515	NR0550	202010	NA	NA	090.0 080.0	NA	NA	Prodo	FALSE	NA	1	NA	515	NA	FALSE	TRUE	NA	6	NA	NA	1205	1229	10/15/2020	18:08	10/15/20 18:08	31.75118	-121.31577	-208.6419983	1	0	515	6.050000191	34.2820015	26.99060059	0.340999991	3.140000105	75.56999969	39.20999908	NA	NA	NA	3	CC	36.29999924	NA	24.46284681	81.78581974	3643565710	1365869385	Deep
202010_090.0_037.0_10	NR0551	202010	NA	NA	090.0 037.0	NA	NA	Prodo	TRUE	NA	15	13	10	NA	TRUE	TRUE	2	4	NA	NA	1404	1426	10/16/2020	20:00	10/16/20 20:00	33.18522	-118.38637	-37.19300079	2	0	10	21.79100037	33.69469833	23.28684998	5.401000023	0.079999998	0.939999998	0.079999998	NA	0.467999995	-0.029999999	6	SCB	74.5	NA	10.22664416	41.61073831	3643565710	1365869385	Surface
202010_090.0_037.0_40	NR0552	202010	NA	NA	090.0 037.0	NA	NA	Prodo	TRUE	NA	11	10	40	NA	TRUE	TRUE	2	4	NA	NA	1404	1422	10/16/2020	20:00	10/16/20 20:00	33.18522	-118.38637	-37.19300079	2	0	40	14.56299973	33.4408989	24.86727905	5.546000004	0.400000006	3	0.519999981	NA	1.450999975	0.503000021	6	SCB	74.5	NA	10.22664416	41.61073831	3643565710	1365869385	DCM
202010_090.0_037.0_200	NR0553	202010	NA	NA	090.0 037.0	NA	NA	Prodo	TRUE	NA	4	NA	200	NA	FALSE	TRUE	NA	6	NA	NA	1404	1424	10/16/2020	20:00	10/16/20 20:00	33.18522	-118.38637	-37.19300079	1	0	200	9.354999542	34.0965004	26.36108971	2.141000032	2.180000067	32.86999893	27.14999962	NA	0.006	0.017000001	3	SCB	74.5	NA	10.22664416	41.61073831	3643565710	1365869385	Deep
202010_090.0_037.0_515	NR0554	202010	NA	NA	090.0 037.0	NA	NA	Prodo	TRUE	NA	1	NA	515	NA	FALSE	TRUE	NA	6	NA	NA	1404	1424	10/16/2020	20:00	10/16/20 20:00	33.18522	-118.38637	-37.19300079	1	0	515	6.366000175	34.30649948	26.96990967	0.333999991	3.190000057	73.80000305	39.70000076	NA	NA	NA	3	SCB	74.5	NA	10.22664416	41.61073831	3643565710	1365869385	Deep
202010_080.0_070.0_10	NR0555	202010	NA	NA	080.0 070.0	NA	NA	Prodo	TRUE	NA	14	13	10	NA	TRUE	TRUE	2	4	NA	NA	1406	1426	10/21/2020	4:02	10/21/20 4:02	33.81682	-121.84343	-78.35600281	2	0	10	19.12199974	33.42309952	23.78750038	5.410999775	0.25	1.00999999	0	NA	0.243000001	0.064999998	6	CC	24.79999924	NA	16.35346583	25.42005412	3643565710	1365869385	Surface
202010_080.0_070.0_40	NR0556	202010	NA	NA	080.0 070.0	NA	NA	Prodo	TRUE	NA	11	10	40	NA	TRUE	TRUE	2	4	NA	NA	1410	1426	10/21/2020	4:02	10/21/20 4:02	33.81682	-121.84343	-78.35600281	2	0	40	13.42700005	33.1908989	24.90928078	5.475999832	0.610000014	3.910000086	3.690000057	NA	0.726000011	0.345999986	6	CC	24.79999924	NA	16.35346583	25.42005412	3643565710	1365869385	DCM
